16/08/2026                                                                                          Página 1



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
HG1/38/Puen                   1029103   BH   BH.G    102012420  1514675   Ideología e historia : el fenómeno estoico en la sociedad an
HG1/38/Puen                   78705     BH   BH.G    100078712  78712     Ideología e historia : el fenómeno estoico en la sociedad an
HG1/38/Puig                   101510    BH   BH.G    100101513  101513    Los orígenes de la filosofía /                              
HG1/38/Reye                   168932    BH   BH.G    100168934  168934    La filosofía helenística /                                  
HG1/38/Rist                   884148    BH   BH.G    100889993  889993    La filosofía estoica /                                      
HG1/38/Rist                   884148    BH   BH.G    100889994  889994    La filosofía estoica /                                      
HG1/38/Rist                   884148    BH   BH.G    100884150  884150    La filosofía estoica /                                      
HG1/38/Rist                   78910     BH   BH.G    100078915  78915     The stoics /                                                
HG1/38/Robi                   60959     BH   BH.G    100169410  169410    El pensamiento griego y los orígenes del espíritu científico
HG1/38/Robi                   60959     BH   BH.G    100060962  60962     El pensamiento griego y los orígenes del espíritu científico
HG1/38/Rodr                   519835    BH   BH.G    100919566  919566    Palabras e ideas : estudios de filosofía griega /           
HG1/38/Rodr                   140779    BH   BH.G    100555060  555060    El materialismo de Epicuro y Lucrecio /                     
HG1/38/Rodr                   519835    BH   BH.G    100519838  519838    Palabras e ideas : estudios de filosofía griega /           
HG1/38/Rodr                   519835    BH   BH.G    100756411  756411    Palabras e ideas : estudios de filosofía griega /           
HG1/38/Romi                   1178476   BH   BH.G    102212712  1734464   Los grandes sofistas en la Atenas de Pericles /             
HG1/38/Roug                   101425    BH   BH.G    100101434  101434    La religion astrale des pythagoriciens /                    
HG1/38/SANC                   721309    BH   BH.G    100721319  721319    Introducción al movimiento sofístico griego /               
HG1/38/Samb                   260042    BH   BH.G    100260062  260062    El mundo físico a finales de la antigüedad /                
HG1/38/Samb                   1192362   BH   BH.G    102230613  1754401   El mundo físico de los griegos /                            
HG1/38/Samb                   257861    BH   BH.G    100257970  257970    El mundo físico de los griegos /                            
HG1/38/Samb                   104296    BH   BH.G    100104317  104317    The concept of place in late neoplatonism /                 
HG1/38/Samb                   260042    BH   BH.G    100482079  482079    El mundo físico a finales de la antigüedad /                
HG1/38/Samb                   257861    BH   BH.G    100258678  258678    El mundo físico de los griegos /                            
HG1/38/Samb                   257861    BH   BH.G    100268177  268177    El mundo físico de los griegos /                            
HG1/38/Sanc                   1217838   BH   BH.G    102294785  1791254   Historia de la filosofía antigua y medieval /               
HG1/38/Sanc                   1217838   BH   BH.G    102374938  1875505   Historia de la filosofía antigua y medieval /               
HG1/38/Sand                   79332     BH   BH.G    100079336  79336     The stoics /                                                
HG1/38/Sauv                   1079650   BH   BH.G    102091999  1597388   Le rythme grec : d'Héraclite à Aristote /                   
HG1/38/Seve                   90069     BH   BH.G    100090076  90076     La filosofía antigua /                                      
HG1/38/Sevi                   346236    BH   BH.G    100730084  730084    Antología de los primeros estoicos griegos /                
HG1/38/Sevi                   346236    BH   BH.G    100346243  346243    Antología de los primeros estoicos griegos /                
HG1/38/Shie                   1070300   BH   BH.G    102080170  1583547   Classical philosophy : a contemporary introduction /        
HG1/38/Socr                   428390    BH   BH.G    100428406  428406    El juicio de Sócrates /                                     
HG1/38/Socr                   138582    BH   BH.G    100138600  138600    Socraticorum reliquiae /                                    
HG1/38/Socr                   138566    BH   BH.G    100138578  138578    Socraticorum reliquiae /                                    
HG1/38/Socr                   138606    BH   BH.G    100138614  138614    Socraticorum reliquiae /                                    
HG1/38/Socr                   138627    BH   BH.G    100138633  138633    Socraticorum reliquiae /                                    
HG1/38/Sofi                   103384    BH   BH.G    100103396  103396    Sofisti : testimonianze e frammenti /                       
HG1/38/Sofi                   103370    BH   BH.G    100103378  103378    Sofisti : testimonianze e frammenti /                       
HG1/38/Sofi                   103352    BH   BH.G    100103363  103363    Sofisti : testimonianze e frammenti /                       
HG1/38/Sofi                   103336    BH   BH.G    100103347  103347    Sofisti : testimonianze e frammenti /                       
HG1/38/Sofi                   103614    BH   BH.G    100103620  103620    Les sophistes : fragments et témoignages /                  
HG1/38/Sull                   1029864   BH   BH.G    102017492  1516008   Psychological and ethical ideas : what early Greeks say /   
HG1/38/Tova                   38670     BH   BH.G    100038679  38679     Vida de Sócrates /                                          
